"","id","qid","parid","dataset","plottype","response","cresponse","correct"
"1","R_7ONSkE1nz3KoRFO",1,"a","A","bar","3",1,FALSE
"2","R_dha3yxnSNHMTiza",1,"a","A","circos","2",1,FALSE
"3","R_9zbF9pVnDgKLogc",1,"a","A","hammock","2",1,FALSE
"4","R_1Umw95YI8cv3DRG",1,"a","A","bar","2",1,FALSE
"5","R_bsx1sOloTtKtSJu",1,"a","A","hammock","3",1,FALSE
"6","R_6FmRiHnhkQsTeMk",1,"a","A","hammock","3",1,FALSE
"7","R_42C16OPPjnYm8CM",1,"a","A","circos","2",1,FALSE
"8","R_6m2qpZPOKpdyD9a",1,"a","A","hammock","3",1,FALSE
"9","R_5sYZSfjLDJir2kI",1,"a","A","bar","3",1,FALSE
"10","R_01a6HI55lPgLUd6",1,"a","A","circos","2",1,FALSE
"11","R_9QDU9nFW3MfKHoU",1,"a","A","hammock","4",1,FALSE
"12","R_1H707scKVBKDbuY",1,"a","A","bar","3",1,FALSE
"13","R_3qItOVB1m3rRIHO",1,"a","A","hammock","2",1,FALSE
"14","R_a5XRod8QdXHdgiM",1,"a","A","circos","2",1,FALSE
"15","R_bP1eWMUqcLIi1rm",1,"a","A","bar","2",1,FALSE
"16","R_3ZQvAmasceYQPQM",1,"a","A","hammock","4",1,FALSE
"17","R_bvGXdKWl3ICupP6",1,"a","A","bar","2",1,FALSE
"18","R_6Sw1XuYKHVRsEWU",1,"a","A","bar","2",1,FALSE
"19","R_4I64gDQSHH8ojze",1,"a","A","bar","2",1,FALSE
"20","R_6Gnw4mQ6x4AVWII",1,"a","A","hammock","2",1,FALSE
"21","R_3Kmgffq9P84Hqi8",1,"a","A","bar","2",1,FALSE
"22","R_8HaXTyDqjDiLelu",1,"a","A","hammock","2",1,FALSE
"23","R_ekPM1Syz0w3SC9K",1,"a","A","circos","2",1,FALSE
"24","R_bQRG1H7frzNaEQs",1,"a","A","circos","2",1,FALSE
"25","R_d0jsFdwwwPH4qm8",1,"a","A","circos","3",1,FALSE
"26","R_bIrefWwgM8eoCOw",1,"a","A","bar","2",1,FALSE
"27","R_bQosMSXWXg07Ljm",1,"a","A","hammock","4",1,FALSE
"28","R_0O0VLA2fLGC5SAI",1,"a","A","circos","4",1,FALSE
"29","R_eQgihX6yHZzRODi",1,"a","A","bar","2",1,FALSE
"30","R_6EF1Vcw5fLiuBAo",1,"a","A","hammock","2",1,FALSE
"31","R_9st8AEs2Cmddkiw",1,"a","A","bar","2",1,FALSE
"32","R_eWm6JNzYLa6yOP2",1,"a","A","hammock","3",1,FALSE
"33","R_6tm0XdCBcbPY71G",1,"a","A","hammock","3",1,FALSE
"34","R_7ONSkE1nz3KoRFO",1,"b","A","bar","2",2,TRUE
"35","R_dha3yxnSNHMTiza",1,"b","A","circos","3",2,FALSE
"36","R_9zbF9pVnDgKLogc",1,"b","A","hammock","2",2,TRUE
"37","R_1Umw95YI8cv3DRG",1,"b","A","bar","4",2,FALSE
"38","R_bsx1sOloTtKtSJu",1,"b","A","hammock","2",2,TRUE
"39","R_6FmRiHnhkQsTeMk",1,"b","A","hammock","2",2,TRUE
"40","R_42C16OPPjnYm8CM",1,"b","A","circos","2",2,TRUE
"41","R_6m2qpZPOKpdyD9a",1,"b","A","hammock","2",2,TRUE
"42","R_5sYZSfjLDJir2kI",1,"b","A","bar","2",2,TRUE
"43","R_01a6HI55lPgLUd6",1,"b","A","circos","2",2,TRUE
"44","R_9QDU9nFW3MfKHoU",1,"b","A","hammock","2",2,TRUE
"45","R_1H707scKVBKDbuY",1,"b","A","bar","2",2,TRUE
"46","R_3qItOVB1m3rRIHO",1,"b","A","hammock","2",2,TRUE
"47","R_a5XRod8QdXHdgiM",1,"b","A","circos","3",2,FALSE
"48","R_bP1eWMUqcLIi1rm",1,"b","A","bar","3",2,FALSE
"49","R_3ZQvAmasceYQPQM",1,"b","A","hammock","2",2,TRUE
"50","R_bvGXdKWl3ICupP6",1,"b","A","bar","3",2,FALSE
"51","R_6Sw1XuYKHVRsEWU",1,"b","A","bar","3",2,FALSE
"52","R_4I64gDQSHH8ojze",1,"b","A","bar","3",2,FALSE
"53","R_6Gnw4mQ6x4AVWII",1,"b","A","hammock","2",2,TRUE
"54","R_3Kmgffq9P84Hqi8",1,"b","A","bar","3",2,FALSE
"55","R_8HaXTyDqjDiLelu",1,"b","A","hammock","2",2,TRUE
"56","R_ekPM1Syz0w3SC9K",1,"b","A","circos","3",2,FALSE
"57","R_bQRG1H7frzNaEQs",1,"b","A","circos","2",2,TRUE
"58","R_d0jsFdwwwPH4qm8",1,"b","A","circos","2",2,TRUE
"59","R_bIrefWwgM8eoCOw",1,"b","A","bar","4",2,FALSE
"60","R_bQosMSXWXg07Ljm",1,"b","A","hammock","2",2,TRUE
"61","R_0O0VLA2fLGC5SAI",1,"b","A","circos","2",2,TRUE
"62","R_eQgihX6yHZzRODi",1,"b","A","bar","3",2,FALSE
"63","R_6EF1Vcw5fLiuBAo",1,"b","A","hammock","2",2,TRUE
"64","R_9st8AEs2Cmddkiw",1,"b","A","bar","3",2,FALSE
"65","R_eWm6JNzYLa6yOP2",1,"b","A","hammock","2",2,TRUE
"66","R_6tm0XdCBcbPY71G",1,"b","A","hammock","2",2,TRUE
"67","R_7ONSkE1nz3KoRFO",1,"c","A","bar","2",4,FALSE
"68","R_dha3yxnSNHMTiza",1,"c","A","circos","3",4,FALSE
"69","R_9zbF9pVnDgKLogc",1,"c","A","hammock","3",4,FALSE
"70","R_1Umw95YI8cv3DRG",1,"c","A","bar","2",4,FALSE
"71","R_bsx1sOloTtKtSJu",1,"c","A","hammock","3",4,FALSE
"72","R_6FmRiHnhkQsTeMk",1,"c","A","hammock","2",4,FALSE
"73","R_42C16OPPjnYm8CM",1,"c","A","circos","2",4,FALSE
"74","R_6m2qpZPOKpdyD9a",1,"c","A","hammock","3",4,FALSE
"75","R_5sYZSfjLDJir2kI",1,"c","A","bar","2",4,FALSE
"76","R_01a6HI55lPgLUd6",1,"c","A","circos","2",4,FALSE
"77","R_9QDU9nFW3MfKHoU",1,"c","A","hammock","2",4,FALSE
"78","R_1H707scKVBKDbuY",1,"c","A","bar","3",4,FALSE
"79","R_3qItOVB1m3rRIHO",1,"c","A","hammock","3",4,FALSE
"80","R_a5XRod8QdXHdgiM",1,"c","A","circos","3",4,FALSE
"81","R_bP1eWMUqcLIi1rm",1,"c","A","bar","2",4,FALSE
"82","R_3ZQvAmasceYQPQM",1,"c","A","hammock","2",4,FALSE
"83","R_bvGXdKWl3ICupP6",1,"c","A","bar","2",4,FALSE
"84","R_6Sw1XuYKHVRsEWU",1,"c","A","bar","3",4,FALSE
"85","R_4I64gDQSHH8ojze",1,"c","A","bar","2",4,FALSE
"86","R_6Gnw4mQ6x4AVWII",1,"c","A","hammock","3",4,FALSE
"87","R_3Kmgffq9P84Hqi8",1,"c","A","bar","3",4,FALSE
"88","R_8HaXTyDqjDiLelu",1,"c","A","hammock","3",4,FALSE
"89","R_ekPM1Syz0w3SC9K",1,"c","A","circos","3",4,FALSE
"90","R_bQRG1H7frzNaEQs",1,"c","A","circos","2",4,FALSE
"91","R_d0jsFdwwwPH4qm8",1,"c","A","circos","3",4,FALSE
"92","R_bIrefWwgM8eoCOw",1,"c","A","bar","2",4,FALSE
"93","R_bQosMSXWXg07Ljm",1,"c","A","hammock","2",4,FALSE
"94","R_0O0VLA2fLGC5SAI",1,"c","A","circos","2",4,FALSE
"95","R_eQgihX6yHZzRODi",1,"c","A","bar","3",4,FALSE
"96","R_6EF1Vcw5fLiuBAo",1,"c","A","hammock","3",4,FALSE
"97","R_9st8AEs2Cmddkiw",1,"c","A","bar","2",4,FALSE
"98","R_eWm6JNzYLa6yOP2",1,"c","A","hammock","3",4,FALSE
"99","R_6tm0XdCBcbPY71G",1,"c","A","hammock","3",4,FALSE
"100","R_7ONSkE1nz3KoRFO",1,"d","A","bar","3",3,TRUE
"101","R_dha3yxnSNHMTiza",1,"d","A","circos","3",3,TRUE
"102","R_9zbF9pVnDgKLogc",1,"d","A","hammock","2",3,FALSE
"103","R_1Umw95YI8cv3DRG",1,"d","A","bar","2",3,FALSE
"104","R_bsx1sOloTtKtSJu",1,"d","A","hammock","2",3,FALSE
"105","R_6FmRiHnhkQsTeMk",1,"d","A","hammock","2",3,FALSE
"106","R_42C16OPPjnYm8CM",1,"d","A","circos","2",3,FALSE
"107","R_6m2qpZPOKpdyD9a",1,"d","A","hammock","2",3,FALSE
"108","R_5sYZSfjLDJir2kI",1,"d","A","bar","3",3,TRUE
"109","R_01a6HI55lPgLUd6",1,"d","A","circos","2",3,FALSE
"110","R_9QDU9nFW3MfKHoU",1,"d","A","hammock","2",3,FALSE
"111","R_1H707scKVBKDbuY",1,"d","A","bar","3",3,TRUE
"112","R_3qItOVB1m3rRIHO",1,"d","A","hammock","2",3,FALSE
"113","R_a5XRod8QdXHdgiM",1,"d","A","circos","3",3,TRUE
"114","R_bP1eWMUqcLIi1rm",1,"d","A","bar","3",3,TRUE
"115","R_3ZQvAmasceYQPQM",1,"d","A","hammock","2",3,FALSE
"116","R_bvGXdKWl3ICupP6",1,"d","A","bar","3",3,TRUE
"117","R_6Sw1XuYKHVRsEWU",1,"d","A","bar","3",3,TRUE
"118","R_4I64gDQSHH8ojze",1,"d","A","bar","3",3,TRUE
"119","R_6Gnw4mQ6x4AVWII",1,"d","A","hammock","3",3,TRUE
"120","R_3Kmgffq9P84Hqi8",1,"d","A","bar","3",3,TRUE
"121","R_8HaXTyDqjDiLelu",1,"d","A","hammock","2",3,FALSE
"122","R_ekPM1Syz0w3SC9K",1,"d","A","circos","3",3,TRUE
"123","R_bQRG1H7frzNaEQs",1,"d","A","circos","2",3,FALSE
"124","R_d0jsFdwwwPH4qm8",1,"d","A","circos","3",3,TRUE
"125","R_bIrefWwgM8eoCOw",1,"d","A","bar","2",3,FALSE
"126","R_bQosMSXWXg07Ljm",1,"d","A","hammock","2",3,FALSE
"127","R_0O0VLA2fLGC5SAI",1,"d","A","circos","2",3,FALSE
"128","R_eQgihX6yHZzRODi",1,"d","A","bar","3",3,TRUE
"129","R_6EF1Vcw5fLiuBAo",1,"d","A","hammock","2",3,FALSE
"130","R_9st8AEs2Cmddkiw",1,"d","A","bar","3",3,TRUE
"131","R_eWm6JNzYLa6yOP2",1,"d","A","hammock","2",3,FALSE
"132","R_6tm0XdCBcbPY71G",1,"d","A","hammock","2",3,FALSE
"133","R_7ONSkE1nz3KoRFO",2,"a","A","bar","4",4,TRUE
"134","R_dha3yxnSNHMTiza",2,"a","A","circos","4",4,TRUE
"135","R_9zbF9pVnDgKLogc",2,"a","A","hammock","3",4,FALSE
"136","R_1Umw95YI8cv3DRG",2,"a","A","bar","4",4,TRUE
"137","R_bsx1sOloTtKtSJu",2,"a","A","hammock","3",4,FALSE
"138","R_6FmRiHnhkQsTeMk",2,"a","A","hammock","2",4,FALSE
"139","R_42C16OPPjnYm8CM",2,"a","A","circos","2",4,FALSE
"140","R_6m2qpZPOKpdyD9a",2,"a","A","hammock","3",4,FALSE
"141","R_5sYZSfjLDJir2kI",2,"a","A","bar","3",4,FALSE
"142","R_01a6HI55lPgLUd6",2,"a","A","circos","1",4,FALSE
"143","R_9QDU9nFW3MfKHoU",2,"a","A","hammock","3",4,FALSE
"144","R_1H707scKVBKDbuY",2,"a","A","bar","2",4,FALSE
"145","R_3qItOVB1m3rRIHO",2,"a","A","hammock","3",4,FALSE
"146","R_a5XRod8QdXHdgiM",2,"a","A","circos","2",4,FALSE
"147","R_bP1eWMUqcLIi1rm",2,"a","A","bar","4",4,TRUE
"148","R_3ZQvAmasceYQPQM",2,"a","A","hammock","3",4,FALSE
"149","R_bvGXdKWl3ICupP6",2,"a","A","bar","4",4,TRUE
"150","R_6Sw1XuYKHVRsEWU",2,"a","A","bar","2",4,FALSE
"151","R_4I64gDQSHH8ojze",2,"a","A","bar","2",4,FALSE
"152","R_6Gnw4mQ6x4AVWII",2,"a","A","hammock","3",4,FALSE
"153","R_3Kmgffq9P84Hqi8",2,"a","A","bar","2",4,FALSE
"154","R_8HaXTyDqjDiLelu",2,"a","A","hammock","3",4,FALSE
"155","R_ekPM1Syz0w3SC9K",2,"a","A","circos","4",4,TRUE
"156","R_bQRG1H7frzNaEQs",2,"a","A","circos","2",4,FALSE
"157","R_d0jsFdwwwPH4qm8",2,"a","A","circos","3",4,FALSE
"158","R_bIrefWwgM8eoCOw",2,"a","A","bar","2",4,FALSE
"159","R_bQosMSXWXg07Ljm",2,"a","A","hammock","3",4,FALSE
"160","R_0O0VLA2fLGC5SAI",2,"a","A","circos","4",4,TRUE
"161","R_eQgihX6yHZzRODi",2,"a","A","bar","2",4,FALSE
"162","R_6EF1Vcw5fLiuBAo",2,"a","A","hammock","3",4,FALSE
"163","R_9st8AEs2Cmddkiw",2,"a","A","bar","4",4,TRUE
"164","R_eWm6JNzYLa6yOP2",2,"a","A","hammock","2",4,FALSE
"165","R_6tm0XdCBcbPY71G",2,"a","A","hammock","3",4,FALSE
"166","R_7ONSkE1nz3KoRFO",2,"b","A","bar","2",1,FALSE
"167","R_dha3yxnSNHMTiza",2,"b","A","circos","2",1,FALSE
"168","R_9zbF9pVnDgKLogc",2,"b","A","hammock","2",1,FALSE
"169","R_1Umw95YI8cv3DRG",2,"b","A","bar","2",1,FALSE
"170","R_bsx1sOloTtKtSJu",2,"b","A","hammock","2",1,FALSE
"171","R_6FmRiHnhkQsTeMk",2,"b","A","hammock","2",1,FALSE
"172","R_42C16OPPjnYm8CM",2,"b","A","circos","2",1,FALSE
"173","R_6m2qpZPOKpdyD9a",2,"b","A","hammock","2",1,FALSE
"174","R_5sYZSfjLDJir2kI",2,"b","A","bar","2",1,FALSE
"175","R_01a6HI55lPgLUd6",2,"b","A","circos","1",1,TRUE
"176","R_9QDU9nFW3MfKHoU",2,"b","A","hammock","2",1,FALSE
"177","R_1H707scKVBKDbuY",2,"b","A","bar","2",1,FALSE
"178","R_3qItOVB1m3rRIHO",2,"b","A","hammock","2",1,FALSE
"179","R_a5XRod8QdXHdgiM",2,"b","A","circos","4",1,FALSE
"180","R_bP1eWMUqcLIi1rm",2,"b","A","bar","2",1,FALSE
"181","R_3ZQvAmasceYQPQM",2,"b","A","hammock","2",1,FALSE
"182","R_bvGXdKWl3ICupP6",2,"b","A","bar","2",1,FALSE
"183","R_6Sw1XuYKHVRsEWU",2,"b","A","bar","2",1,FALSE
"184","R_4I64gDQSHH8ojze",2,"b","A","bar","3",1,FALSE
"185","R_6Gnw4mQ6x4AVWII",2,"b","A","hammock","2",1,FALSE
"186","R_3Kmgffq9P84Hqi8",2,"b","A","bar","2",1,FALSE
"187","R_8HaXTyDqjDiLelu",2,"b","A","hammock","2",1,FALSE
"188","R_ekPM1Syz0w3SC9K",2,"b","A","circos","2",1,FALSE
"189","R_bQRG1H7frzNaEQs",2,"b","A","circos","2",1,FALSE
"190","R_d0jsFdwwwPH4qm8",2,"b","A","circos","3",1,FALSE
"191","R_bIrefWwgM8eoCOw",2,"b","A","bar","2",1,FALSE
"192","R_bQosMSXWXg07Ljm",2,"b","A","hammock","2",1,FALSE
"193","R_0O0VLA2fLGC5SAI",2,"b","A","circos","2",1,FALSE
"194","R_eQgihX6yHZzRODi",2,"b","A","bar","2",1,FALSE
"195","R_6EF1Vcw5fLiuBAo",2,"b","A","hammock","2",1,FALSE
"196","R_9st8AEs2Cmddkiw",2,"b","A","bar","2",1,FALSE
"197","R_eWm6JNzYLa6yOP2",2,"b","A","hammock","2",1,FALSE
"198","R_6tm0XdCBcbPY71G",2,"b","A","hammock","2",1,FALSE
"199","R_7ONSkE1nz3KoRFO",2,"c","A","bar","2",2,TRUE
"200","R_dha3yxnSNHMTiza",2,"c","A","circos","3",2,FALSE
"201","R_9zbF9pVnDgKLogc",2,"c","A","hammock","2",2,TRUE
"202","R_1Umw95YI8cv3DRG",2,"c","A","bar","2",2,TRUE
"203","R_bsx1sOloTtKtSJu",2,"c","A","hammock","2",2,TRUE
"204","R_6FmRiHnhkQsTeMk",2,"c","A","hammock","3",2,FALSE
"205","R_42C16OPPjnYm8CM",2,"c","A","circos","2",2,TRUE
"206","R_6m2qpZPOKpdyD9a",2,"c","A","hammock","2",2,TRUE
"207","R_5sYZSfjLDJir2kI",2,"c","A","bar","2",2,TRUE
"208","R_01a6HI55lPgLUd6",2,"c","A","circos","1",2,FALSE
"209","R_9QDU9nFW3MfKHoU",2,"c","A","hammock","2",2,TRUE
"210","R_1H707scKVBKDbuY",2,"c","A","bar","2",2,TRUE
"211","R_3qItOVB1m3rRIHO",2,"c","A","hammock","2",2,TRUE
"212","R_a5XRod8QdXHdgiM",2,"c","A","circos","4",2,FALSE
"213","R_bP1eWMUqcLIi1rm",2,"c","A","bar","2",2,TRUE
"214","R_3ZQvAmasceYQPQM",2,"c","A","hammock","2",2,TRUE
"215","R_bvGXdKWl3ICupP6",2,"c","A","bar","2",2,TRUE
"216","R_6Sw1XuYKHVRsEWU",2,"c","A","bar","2",2,TRUE
"217","R_4I64gDQSHH8ojze",2,"c","A","bar","3",2,FALSE
"218","R_6Gnw4mQ6x4AVWII",2,"c","A","hammock","2",2,TRUE
"219","R_3Kmgffq9P84Hqi8",2,"c","A","bar","2",2,TRUE
"220","R_8HaXTyDqjDiLelu",2,"c","A","hammock","2",2,TRUE
"221","R_ekPM1Syz0w3SC9K",2,"c","A","circos","3",2,FALSE
"222","R_bQRG1H7frzNaEQs",2,"c","A","circos","2",2,TRUE
"223","R_d0jsFdwwwPH4qm8",2,"c","A","circos","2",2,TRUE
"224","R_bIrefWwgM8eoCOw",2,"c","A","bar","2",2,TRUE
"225","R_bQosMSXWXg07Ljm",2,"c","A","hammock","2",2,TRUE
"226","R_0O0VLA2fLGC5SAI",2,"c","A","circos","3",2,FALSE
"227","R_eQgihX6yHZzRODi",2,"c","A","bar","2",2,TRUE
"228","R_6EF1Vcw5fLiuBAo",2,"c","A","hammock","2",2,TRUE
"229","R_9st8AEs2Cmddkiw",2,"c","A","bar","2",2,TRUE
"230","R_eWm6JNzYLa6yOP2",2,"c","A","hammock","2",2,TRUE
"231","R_6tm0XdCBcbPY71G",2,"c","A","hammock","2",2,TRUE
"232","R_7ONSkE1nz3KoRFO",2,"d","A","bar","2",3,FALSE
"233","R_dha3yxnSNHMTiza",2,"d","A","circos","3",3,TRUE
"234","R_9zbF9pVnDgKLogc",2,"d","A","hammock","2",3,FALSE
"235","R_1Umw95YI8cv3DRG",2,"d","A","bar","2",3,FALSE
"236","R_bsx1sOloTtKtSJu",2,"d","A","hammock","2",3,FALSE
"237","R_6FmRiHnhkQsTeMk",2,"d","A","hammock","3",3,TRUE
"238","R_42C16OPPjnYm8CM",2,"d","A","circos","2",3,FALSE
"239","R_6m2qpZPOKpdyD9a",2,"d","A","hammock","2",3,FALSE
"240","R_5sYZSfjLDJir2kI",2,"d","A","bar","3",3,TRUE
"241","R_01a6HI55lPgLUd6",2,"d","A","circos","1",3,FALSE
"242","R_9QDU9nFW3MfKHoU",2,"d","A","hammock","2",3,FALSE
"243","R_1H707scKVBKDbuY",2,"d","A","bar","2",3,FALSE
"244","R_3qItOVB1m3rRIHO",2,"d","A","hammock","2",3,FALSE
"245","R_a5XRod8QdXHdgiM",2,"d","A","circos","2",3,FALSE
"246","R_bP1eWMUqcLIi1rm",2,"d","A","bar","2",3,FALSE
"247","R_3ZQvAmasceYQPQM",2,"d","A","hammock","2",3,FALSE
"248","R_bvGXdKWl3ICupP6",2,"d","A","bar","2",3,FALSE
"249","R_6Sw1XuYKHVRsEWU",2,"d","A","bar","2",3,FALSE
"250","R_4I64gDQSHH8ojze",2,"d","A","bar","2",3,FALSE
"251","R_6Gnw4mQ6x4AVWII",2,"d","A","hammock","2",3,FALSE
"252","R_3Kmgffq9P84Hqi8",2,"d","A","bar","2",3,FALSE
"253","R_8HaXTyDqjDiLelu",2,"d","A","hammock","2",3,FALSE
"254","R_ekPM1Syz0w3SC9K",2,"d","A","circos","3",3,TRUE
"255","R_bQRG1H7frzNaEQs",2,"d","A","circos","2",3,FALSE
"256","R_d0jsFdwwwPH4qm8",2,"d","A","circos","4",3,FALSE
"257","R_bIrefWwgM8eoCOw",2,"d","A","bar","2",3,FALSE
"258","R_bQosMSXWXg07Ljm",2,"d","A","hammock","2",3,FALSE
"259","R_0O0VLA2fLGC5SAI",2,"d","A","circos","3",3,TRUE
"260","R_eQgihX6yHZzRODi",2,"d","A","bar","2",3,FALSE
"261","R_6EF1Vcw5fLiuBAo",2,"d","A","hammock","2",3,FALSE
"262","R_9st8AEs2Cmddkiw",2,"d","A","bar","2",3,FALSE
"263","R_eWm6JNzYLa6yOP2",2,"d","A","hammock","3",3,TRUE
"264","R_6tm0XdCBcbPY71G",2,"d","A","hammock","2",3,FALSE
"265","R_7ONSkE1nz3KoRFO",3,"a","A","bar","2",1,FALSE
"266","R_dha3yxnSNHMTiza",3,"a","A","circos","2",1,FALSE
"267","R_9zbF9pVnDgKLogc",3,"a","A","hammock","2",1,FALSE
"268","R_1Umw95YI8cv3DRG",3,"a","A","bar","2",1,FALSE
"269","R_bsx1sOloTtKtSJu",3,"a","A","hammock","No Response",1,FALSE
"270","R_6FmRiHnhkQsTeMk",3,"a","A","hammock","2",1,FALSE
"271","R_42C16OPPjnYm8CM",3,"a","A","circos","2",1,FALSE
"272","R_6m2qpZPOKpdyD9a",3,"a","A","hammock","2",1,FALSE
"273","R_5sYZSfjLDJir2kI",3,"a","A","bar","2",1,FALSE
"274","R_01a6HI55lPgLUd6",3,"a","A","circos","1",1,TRUE
"275","R_9QDU9nFW3MfKHoU",3,"a","A","hammock","2",1,FALSE
"276","R_1H707scKVBKDbuY",3,"a","A","bar","2",1,FALSE
"277","R_3qItOVB1m3rRIHO",3,"a","A","hammock","2",1,FALSE
"278","R_a5XRod8QdXHdgiM",3,"a","A","circos","2",1,FALSE
"279","R_bP1eWMUqcLIi1rm",3,"a","A","bar","2",1,FALSE
"280","R_3ZQvAmasceYQPQM",3,"a","A","hammock","2",1,FALSE
"281","R_bvGXdKWl3ICupP6",3,"a","A","bar","2",1,FALSE
"282","R_6Sw1XuYKHVRsEWU",3,"a","A","bar","2",1,FALSE
"283","R_4I64gDQSHH8ojze",3,"a","A","bar","2",1,FALSE
"284","R_6Gnw4mQ6x4AVWII",3,"a","A","hammock","2",1,FALSE
"285","R_3Kmgffq9P84Hqi8",3,"a","A","bar","2",1,FALSE
"286","R_8HaXTyDqjDiLelu",3,"a","A","hammock","2",1,FALSE
"287","R_ekPM1Syz0w3SC9K",3,"a","A","circos","2",1,FALSE
"288","R_bQRG1H7frzNaEQs",3,"a","A","circos","2",1,FALSE
"289","R_d0jsFdwwwPH4qm8",3,"a","A","circos","2",1,FALSE
"290","R_bIrefWwgM8eoCOw",3,"a","A","bar","2",1,FALSE
"291","R_bQosMSXWXg07Ljm",3,"a","A","hammock","2",1,FALSE
"292","R_0O0VLA2fLGC5SAI",3,"a","A","circos","2",1,FALSE
"293","R_eQgihX6yHZzRODi",3,"a","A","bar","2",1,FALSE
"294","R_6EF1Vcw5fLiuBAo",3,"a","A","hammock","2",1,FALSE
"295","R_9st8AEs2Cmddkiw",3,"a","A","bar","No Response",1,FALSE
"296","R_eWm6JNzYLa6yOP2",3,"a","A","hammock","2",1,FALSE
"297","R_6tm0XdCBcbPY71G",3,"a","A","hammock","2",1,FALSE
"298","R_7ONSkE1nz3KoRFO",3,"b","A","bar","4",4,TRUE
"299","R_dha3yxnSNHMTiza",3,"b","A","circos","2",4,FALSE
"300","R_9zbF9pVnDgKLogc",3,"b","A","hammock","2",4,FALSE
"301","R_1Umw95YI8cv3DRG",3,"b","A","bar","3",4,FALSE
"302","R_bsx1sOloTtKtSJu",3,"b","A","hammock","No Response",4,FALSE
"303","R_6FmRiHnhkQsTeMk",3,"b","A","hammock","2",4,FALSE
"304","R_42C16OPPjnYm8CM",3,"b","A","circos","2",4,FALSE
"305","R_6m2qpZPOKpdyD9a",3,"b","A","hammock","4",4,TRUE
"306","R_5sYZSfjLDJir2kI",3,"b","A","bar","4",4,TRUE
"307","R_01a6HI55lPgLUd6",3,"b","A","circos","1",4,FALSE
"308","R_9QDU9nFW3MfKHoU",3,"b","A","hammock","4",4,TRUE
"309","R_1H707scKVBKDbuY",3,"b","A","bar","2",4,FALSE
"310","R_3qItOVB1m3rRIHO",3,"b","A","hammock","2",4,FALSE
"311","R_a5XRod8QdXHdgiM",3,"b","A","circos","2",4,FALSE
"312","R_bP1eWMUqcLIi1rm",3,"b","A","bar","4",4,TRUE
"313","R_3ZQvAmasceYQPQM",3,"b","A","hammock","4",4,TRUE
"314","R_bvGXdKWl3ICupP6",3,"b","A","bar","4",4,TRUE
"315","R_6Sw1XuYKHVRsEWU",3,"b","A","bar","2",4,FALSE
"316","R_4I64gDQSHH8ojze",3,"b","A","bar","4",4,TRUE
"317","R_6Gnw4mQ6x4AVWII",3,"b","A","hammock","4",4,TRUE
"318","R_3Kmgffq9P84Hqi8",3,"b","A","bar","2",4,FALSE
"319","R_8HaXTyDqjDiLelu",3,"b","A","hammock","2",4,FALSE
"320","R_ekPM1Syz0w3SC9K",3,"b","A","circos","2",4,FALSE
"321","R_bQRG1H7frzNaEQs",3,"b","A","circos","2",4,FALSE
"322","R_d0jsFdwwwPH4qm8",3,"b","A","circos","2",4,FALSE
"323","R_bIrefWwgM8eoCOw",3,"b","A","bar","2",4,FALSE
"324","R_bQosMSXWXg07Ljm",3,"b","A","hammock","4",4,TRUE
"325","R_0O0VLA2fLGC5SAI",3,"b","A","circos","2",4,FALSE
